gene_id	gene_name	Control1	Control2	Eed_cKO1	Eed_cKO2
ENSMUSG00000000278.10	Scpep1	927.524156798683	1115.23995588296	1510.82030141287	1595.35224519379
ENSMUSG00000000282.12	Mnt	96.1605995535938	101.694806231955	114.00564856886	142.353036093367
ENSMUSG00000000290.13	Itgb2	166.513264356597	199.18785256352	76.7915114123533	425.410044777499
ENSMUSG00000000295.13	Hddc2	386.150032890618	529.832832928446	783.705015786776	707.629179242468
ENSMUSG00000000296.8	Tpd52l1	91.402811251545	106.470945938361	123.650070184855	209.092975205266
ENSMUSG00000000301.16	Pemt	54.5538558053496	58.4794120919706	74.3535344405781	101.528757527161
ENSMUSG00000000303.12	Cdh1	0	0	0	0
ENSMUSG00000000305.12	Cdh4	964.871525935152	1009.41709826627	3357.50917675787	2216.53344427412
ENSMUSG00000000308.14	Ckmt1	35.3930698150974	74.9158787185931	203.095622259714	228.239496787195
ENSMUSG00000000317.11	Bcl6b	33.0344242463782	76.5701471500371	93.2578722771404	108.421272670114
ENSMUSG00000000318.16	Clec10a	72.4906614869065	159.180234336644	36.5389135949774	353.891523892102
ENSMUSG00000000320.10	Alox12	3.00223736533364	15.9677967120651	31.7587638816454	21.8750277504107
ENSMUSG00000000325.16	Arvcf	1212.4856547868	1440.33147632113	2541.46857887604	1873.86002340227
ENSMUSG00000000326.13	Comt	1219.92804160921	1720.07983322944	1844.27249387546	2050.09517385761
ENSMUSG00000000339.14	Rtca	743.935744970686	1125.01264249262	1312.46018986613	1229.55969558356
ENSMUSG00000000340.10	Dbt	418.578336977408	765.611123366965	532.60218801562	548.2259669103
ENSMUSG00000000346.9	Dazap2	5739.10504650643	7431.35845973698	8718.26711580896	7459.31238842217
ENSMUSG00000000355.13	Mcts1	412.089773856292	583.284322503915	565.383605713578	598.955359436624
ENSMUSG00000000359.3	Rem1	0	6.99252526123267	14.9063954919446	28.6989461520481
ENSMUSG00000000365.9	Rnf17	19.9802324273652	26.507333026012	1.07134665337155	68.0387427202134
ENSMUSG00000000374.8	Trappc10	507.65030201152	374.943546335828	414.483071734308	979.477049175181
ENSMUSG00000000378.15	Ccm2	762.681937540556	1058.20141719952	1361.55813975813	1108.93163984502
ENSMUSG00000000381.10	Wap	0	0	0	0
ENSMUSG00000000384.15	Tbrg4	299.284256274192	437.313129751596	364.95069781396	316.316683609807
ENSMUSG00000000385.8	Tmprss2	0	0	0	0
ENSMUSG00000000386.16	Mx1	2.00310659693583	4.99725396423118	0	14.9261187813325
ENSMUSG00000000392.17	Fap	14.8735968667605	1.66915909082904	21.7677896353017	33.2408530760588
ENSMUSG00000000394.15	Gcg	0	0	0	0
ENSMUSG00000000399.10	Ndufa9	2137.00457560997	3018.31353494877	3114.12558916073	2880.33544962389
ENSMUSG00000000402.2	Egfl6	39.0170014056905	43.9258162618002	154.88172148491	90.4479739570595
ENSMUSG00000000409.14	Lck	14.5603709244966	22.5370383782485	45.2326165439255	32.5319355473881
ENSMUSG00000000411.7	Tssk3	0	0	0	0.997451155580607
ENSMUSG00000000416.16	Cttnbp2	435.733750804859	643.743969079155	1200.63852736635	1264.83961272731
ENSMUSG00000000420.15	Galnt1	1166.68659129867	1500.82616780943	2786.23808804738	2662.67293804917
ENSMUSG00000000435.1	Myf5	0	0	0	0
ENSMUSG00000000439.9	Mkrn2	436.36822847757	585.043061258924	1286.23556788112	871.478106522202
ENSMUSG00000000440.12	Pparg	0	0	3.7734570711896	28.2804262487006
ENSMUSG00000000441.17	Raf1	2378.59583238145	3021.00190708134	3961.89085090032	3178.28356453621
ENSMUSG00000000486.13	Septin1	16.8751748717441	26.7280419933395	37.7133349037858	26.044608011751
ENSMUSG00000000489.7	Pdgfb	110.437264052595	131.703532903952	16.1544095677394	115.931565959192
ENSMUSG00000000530.16	Acvrl1	44.5996785611511	30.8012496840978	27.815511563196	183.700113507633
ENSMUSG00000000531.5	Grasp	129.915317560592	187.899981715517	122.278948102189	133.005616336382
ENSMUSG00000000532.11	Acvr1b	37.0594639124105	33.9006320322664	42.6315602468429	111.731510163908
ENSMUSG00000000538.18	Tom1l2	628.328633440702	653.258437990573	1008.30557351253	906.532998172599
ENSMUSG00000000544.14	Gpa33	0	0	0	0
ENSMUSG00000000552.10	Zfp385a	178.027736967586	276.377254932219	327.075587226919	359.424470005421
ENSMUSG00000000555.8	Itga5	132.299898774234	327.532776359268	393.103718651122	405.711221720299
ENSMUSG00000000560.9	Gabra2	131.906242045463	193.279408780516	506.441155231204	265.558876491849
ENSMUSG00000000561.14	Wdr77	767.438097359954	1125.76500433611	1699.81372390398	1239.20435457811
ENSMUSG00000000562.5	Adora3	37.4203654795921	52.4701923199273	20.679190167636	31.732946522972
ENSMUSG00000000563.17	Atp5pb	2611.52257308671	3782.30424628731	4614.78354542059	3741.56779857367
ENSMUSG00000000567.5	Sox9	3743.55354393968	4081.56027834806	10842.8888905617	5200.86457528118
ENSMUSG00000000568.15	Hnrnpd	2685.78740200744	3248.2586693332	5222.67461394782	3508.57830570167
ENSMUSG00000000579.14	Dynlt1c	138.454500081094	149.186336642276	345.661552716531	310.596802473132
ENSMUSG00000000581.8	C1d	891.010842406711	1099.03868562604	1345.06806115896	1441.93695998013
ENSMUSG00000000594.7	Gm2a	3506.06937747872	4406.32825322606	4894.25545925477	6320.73101070609
ENSMUSG00000000600.15	Krit1	533.438624681804	528.891502407094	1102.1289339381	719.525197547437
ENSMUSG00000000605.9	Clcn4	3097.26541705605	3478.44378356141	3980.01403633296	3589.09694626975
ENSMUSG00000000606.18	Vmn2r88	0	0	0	0
ENSMUSG00000000617.14	Grm6	0	0	2.51088427769245	3.22525600049025
ENSMUSG00000000627.15	Sema4f	144.742951695316	162.468352866721	201.192376937474	259.973550164
ENSMUSG00000000628.10	Hk2	131.123979178973	229.740093649513	104.540672549634	293.086249707991
ENSMUSG00000000631.20	Myo18a	445.575994503681	451.461615280697	869.065091946301	1050.19254398519
ENSMUSG00000000632.13	Sez6	1296.80860057053	1172.63962021313	2812.11625666105	1975.01125195692
ENSMUSG00000000673.9	Haao	0	13.9153027123277	0	6.99196188065297
ENSMUSG00000000682.7	Cd52	56.8083681209433	134.152428274097	13.2017263342335	165.693950161427
ENSMUSG00000000686.11	Abhd15	106.54540838359	111.870140569626	135.177833686739	144.075774895859
ENSMUSG00000000690.5	Hoxb6	0	0	3.95790545052626	0
ENSMUSG00000000693.10	Loxl3	487.399860092959	613.985794274555	1011.04995943461	981.171307919062
ENSMUSG00000000701.8	Tcl1b5	0	0	0	0
ENSMUSG00000000706.16	Btn1a1	3.00976893848929	0	0	0
ENSMUSG00000000708.14	Kat2b	76.3132123732761	185.954132675335	220.957446014897	112.57564281951
ENSMUSG00000000711.3	Rab5b	707.29117404195	833.365775934535	1068.30181560962	971.950837864168
ENSMUSG00000000724.10	Cryba1	0	0	0	0
ENSMUSG00000000730.13	Dnmt3l	0	0	0	0
ENSMUSG00000000731.15	Aire	0	2.64506030507828	1.31571355631301	1.29529566744342
ENSMUSG00000000732.9	Icosl	171.213043941278	256.29903820032	106.017951984472	196.022870527399
ENSMUSG00000000738.18	Spg7	850.255659909979	1141.61383806018	1861.67953159276	1497.89787229942
ENSMUSG00000000739.14	Sult5a1	3.42217602688197	0	12.0667886483943	32.8067397482938
ENSMUSG00000000740.12	Rpl13	7097.7425092358	9974.81406889413	12315.3161152113	12582.6217205258
ENSMUSG00000000743.9	Chmp1a	1929.24856034008	2610.3222717316	2925.98962742108	2823.7687682527
ENSMUSG00000000751.13	Rpa1	1265.77996602546	1862.56518498474	2822.98230066427	1464.57345443146
ENSMUSG00000000753.15	Serpinf1	539.925826603619	507.761920292305	1644.05313559093	726.9683968864
ENSMUSG00000000759.14	Tubgcp3	582.776677354684	829.698510568898	1317.87423705316	776.906825746445
ENSMUSG00000000766.18	Oprm1	0	0	0	0
ENSMUSG00000000776.13	Polr3d	394.835057568408	341.245176784204	507.535134969302	676.23726026716
ENSMUSG00000000782.16	Tcf7	74.2624753647768	62.3193767686314	256.00709738459	245.516408877601
ENSMUSG00000000787.12	Ddx3x	2485.55217532009	2982.77051615722	4125.8232083108	3276.77448216194
ENSMUSG00000000791.9	Il12rb1	29.530713402181	0	0.976471691560852	1.03075748583633
ENSMUSG00000000792.2	Slc5a5	16.0108189473938	14.9709054510416	19.8509024073806	47.7231569770305
ENSMUSG00000000794.9	Kcnn3	66.5061310113769	119.606880316872	144.107820630441	110.891150395687
ENSMUSG00000000804.14	Usp32	150.71672107197	147.9383371674	186.07395200261	235.153957637249
ENSMUSG00000000805.18	Car4	44.4824767420752	114.43690831387	33.6688247040023	202.399776135406
ENSMUSG00000000811.13	Txnrd3	128.074547804773	166.692567345077	192.575312375617	199.817356167139
ENSMUSG00000000817.10	Fasl	0	0	0	0
ENSMUSG00000000823.16	Zfp512b	327.10342136143	377.149703552656	908.26010133711	661.624864249925
ENSMUSG00000000826.16	Dnajc5	1809.10320482435	2408.93937437933	3455.69694251514	3019.4056288511
ENSMUSG00000000827.18	Tpd52l2	1086.4966229151	1501.28441123824	2367.62133424635	1850.77521609756
ENSMUSG00000000838.17	Fmr1	783.415687030116	768.011537953193	1528.348222426	1355.34165009357
ENSMUSG00000000861.15	Bcl11a	143.261942463757	180.942854712193	547.58734002968	191.582461283663
ENSMUSG00000000869.12	Il4	11.7061734853471	2.06910211815197	12.361103828869	11.411494771232
ENSMUSG00000000876.11	Pxmp4	89.0800430918296	197.713153581784	301.784873487489	255.910271369596
ENSMUSG00000000881.12	Dlg3	202.067230842018	341.012481978851	476.86878659888	436.719339063809
ENSMUSG00000000884.17	Gnb1l	114.657354120371	140.437400071733	226.963316266411	117.366833674167
ENSMUSG00000000889.8	Dbh	0	0	0	0
ENSMUSG00000000901.17	Mmp11	86.7842906241601	39.2494248914263	161.178504958668	129.686296102648
ENSMUSG00000000902.13	Smarcb1	2536.070890902	3190.44866374819	4031.91537387319	2923.56234036342
ENSMUSG00000000903.3	Vpreb3	0	2.22483834496789	1.1054743899387	4.91220866957803
ENSMUSG00000000915.15	Hip1r	1694.22817017464	1909.74643524939	1722.76124078135	2961.66036038698
ENSMUSG00000000916.15	Nsun5	287.814193774721	328.596728569325	470.363634493717	382.137957792532
ENSMUSG00000000934.9	Top1mt	112.217476446379	74.2183441772202	158.959862578925	221.673515975242
ENSMUSG00000000938.11	Hoxa10	0	0	40.9478348250559	47.4359824130692
ENSMUSG00000000942.10	Hoxa4	0	0	4.97932856810342	3.96427752874282
ENSMUSG00000000948.16	Gm38393	20.1413997098194	28.5415996370525	29.0184436366107	21.3904064768659
ENSMUSG00000000957.11	Mmp14	1455.70917297199	1584.24333120289	4474.08088042302	1686.6117127604
ENSMUSG00000000958.10	Slc7a7	184.799963809884	241.584417656759	109.735382582582	192.409734919696
ENSMUSG00000000959.7	Oxa1l	424.526225400028	664.537336255332	924.789853589916	810.782442318101
ENSMUSG00000000976.13	Heatr6	382.59971661421	306.488746873045	716.615924598551	913.102352722923
ENSMUSG00000000982.5	Ccl3	1098.99599070736	2036.20055526231	294.828195804085	1642.24130500575
ENSMUSG00000000983.13	Wfdc18	1.00325028794946	0	0	0
ENSMUSG00000001014.6	Icam4	0	0	0	0.997449308905895
ENSMUSG00000001016.12	Ilf2	2271.02550228562	2655.04367851479	4128.90500423797	2730.12526050771
ENSMUSG00000001017.15	Chtop	4101.87615836435	4107.19208075349	5381.50684887197	4679.85691539291
ENSMUSG00000001018.15	Snapin	1180.68692210369	1275.80791117315	1469.46364505702	1482.32450113905
ENSMUSG00000001020.8	S100a4	87.7130071510554	44.3632763747215	58.294650318924	127.151277563611
ENSMUSG00000001021.13	S100a3	86.4451273937119	56.8552715176844	54.5785217485834	118.068264442851
ENSMUSG00000001023.10	S100a5	0	0	0	4.987238461964
ENSMUSG00000001025.8	S100a6	576.713743096197	363.704237768667	634.647875736939	826.172379433779
ENSMUSG00000001027.7	Scn4a	0	0	0	0
ENSMUSG00000001029.15	Icam2	11.4953840494609	22.6480000905692	17.2289719244216	74.2273473465294
ENSMUSG00000001034.17	Mapk7	1002.84616403316	658.98162216928	2231.52390096682	1677.04984912128
ENSMUSG00000001036.17	Epn2	3255.42017532861	3594.54407478184	5399.66476476522	5923.9838172807
ENSMUSG00000001039.12	B9d1	77.1809354608156	180.233501248832	164.776345185571	202.298507497318
ENSMUSG00000001052.15	Sec24b	410.274661841878	543.791216560178	869.700587691094	746.328066200412
ENSMUSG00000001053.15	N4bp3	120.613290591737	156.020018419881	345.740606826748	205.257598189738
ENSMUSG00000001054.9	Rmnd5b	828.487900892696	1076.41575008758	1444.75065491021	1135.92935856203
ENSMUSG00000001056.3	Nhp2	767.73866146077	1236.84018445879	1142.1236865714	996.086550434621
ENSMUSG00000001062.18	Vps9d1	574.148782959076	444.431714655556	827.808014336735	748.430906732763
ENSMUSG00000001065.15	Zfp276	1045.33101292031	895.101628987592	797.916073404785	981.394835890972
ENSMUSG00000001076.7	C1ql4	0	0	2.98956200169811	25.7509134797016
ENSMUSG00000001082.12	Mfsd10	351.704465607855	350.717937191657	714.398147970818	714.713750274479
ENSMUSG00000001089.14	Luzp1	277.922673597065	172.835880351528	433.282077588585	567.083606757219
ENSMUSG00000001095.5	Slc13a2	0	0	0	0
ENSMUSG00000001098.15	Kctd10	762.079704326467	1152.72015884341	1313.24748958539	1147.34315878676
ENSMUSG00000001100.10	Poldip2	1375.52616391298	1700.40619224024	1965.05315637898	1967.46923447266
ENSMUSG00000001103.7	Sebox	0	4.91870616126634	4.89430529639245	5.10228348073543
ENSMUSG00000001105.15	Ift20	422.331027221334	496.343635255442	713.103924830069	715.136844935053
ENSMUSG00000001119.7	Col6a1	365.536352390785	378.944425732958	1170.08320393382	426.950221064227
ENSMUSG00000001120.15	Pcbp3	540.018935906041	621.730457010536	803.286568541937	844.859185645204
ENSMUSG00000001123.15	Lgals9	441.851424567466	625.806947236156	326.958119056748	982.154870993015
ENSMUSG00000001127.12	Araf	1511.24343463938	2087.55326146415	2073.22348039012	2025.50342112134
ENSMUSG00000001128.7	Cfp	98.2132277005351	186.891552048755	157.957162648272	392.799793330639
ENSMUSG00000001131.11	Timp1	5.11615872734981	11.4226031520332	32.9757578781125	19.2662969415211
ENSMUSG00000001134.9	Uxt	156.758641333173	188.051581225156	233.531308758265	201.605134156251
ENSMUSG00000001138.13	Cnnm3	117.878751412404	166.054633047912	803.685050254266	441.192570422604
ENSMUSG00000001143.13	Lman2l	790.643920536526	1024.52235784376	1465.09603671979	1203.68541137559
ENSMUSG00000001150.7	Mcm3ap	259.731841804119	277.081759524698	604.555555270728	734.462512663077
ENSMUSG00000001151.10	Pcnt	215.439765441409	342.950128172242	610.025612938088	421.826593717048
ENSMUSG00000001155.13	Ftcd	0	0	0	3.98979344365778
ENSMUSG00000001156.9	Mxd1	386.977861138297	559.888875781686	556.471047069989	802.757793535217
ENSMUSG00000001157.13	Gmcl1	684.816019785204	850.370708071008	1364.474918461	1216.17822099939
ENSMUSG00000001158.13	Snrnp27	615.957281085011	740.085822512155	937.432245634278	721.655311820904
ENSMUSG00000001166.17	Oas1c	1.40593819310477	33.6990058508047	6.13805094599731	6.28467229465186
ENSMUSG00000001168.16	Oas1h	0.800162817909972	0.801778530397527	1.78822914023181	0
ENSMUSG00000001173.15	Ocrl	156.41961706067	239.219025414571	299.140400871564	436.594436670026
ENSMUSG00000001175.16	Calm1	7873.03475462713	10355.26241579	11904.4645909361	13295.9835830138
ENSMUSG00000001211.15	Agpat3	1845.35683359049	2417.74074537872	2868.41801247636	2641.68379117867
ENSMUSG00000001225.12	Slc26a3	0	0	0	0
ENSMUSG00000001227.12	Sema6b	265.24759989462	233.221708584998	254.14305189197	315.543016420244
ENSMUSG00000001228.14	Uhrf1	960.14834971599	1403.15957417968	3116.65492618333	1191.54574096147
ENSMUSG00000001229.9	Dpp9	601.17662859446	702.881644132847	895.808906803646	704.204255822162
ENSMUSG00000001240.13	Ramp2	379.741190139138	481.598862029796	807.020693795651	680.251574970433
ENSMUSG00000001247.16	Lsr	37.8489232824624	72.9348243427661	229.326992691023	196.026772110662
ENSMUSG00000001248.15	Gramd1a	2331.39534822466	2982.93856161582	2837.95313251397	2667.67373331372
ENSMUSG00000001249.14	Hpn	15.6233821980279	22.0368231251679	5.99955117776793	29.7113014254561
ENSMUSG00000001260.10	Gabrg1	512.290837540168	1023.32686062022	1522.21046166884	1063.49645757232
ENSMUSG00000001270.9	Ckb	32987.6972709696	41087.0493670356	73308.4758114553	49199.9819299894
ENSMUSG00000001280.13	Sp1	152.690134291621	213.179825922128	347.445467675446	346.139574831939
ENSMUSG00000001281.10	Itgb7	150.63166036852	306.351362425562	57.1398918050059	227.058233966482
ENSMUSG00000001285.12	Myg1	341.003094115316	594.163582737933	656.999036289063	466.990100644788
ENSMUSG00000001288.15	Rarg	63.7776419620212	39.8828864081521	98.8083739964208	121.502849666822
ENSMUSG00000001289.12	Pfdn5	577.382922020581	793.160183566325	926.931684794309	1059.01739646344
ENSMUSG00000001300.16	Efnb2	230.026798708211	319.287854778749	751.518320279882	342.771773584388
ENSMUSG00000001305.5	Rrp15	354.576995793397	418.131018676819	848.473800482057	473.133315023493
ENSMUSG00000001313.12	Rnd2	5617.50974348429	7578.63346760768	1609.10017999844	3164.60675149365
ENSMUSG00000001323.17	Srr	944.607366076302	834.063354194043	1391.1281790085	1070.28477673926
ENSMUSG00000001333.9	Sync	2.00365055963254	1.00108567508378	5.97467819720008	6.97519702634996
ENSMUSG00000001334.9	Fndc5	155.078031190539	199.648544356774	254.14421922782	319.079722352749
ENSMUSG00000001348.15	Acp5	11.9617817901389	13.0282954065632	1.99441661781649	33.6404759158783
ENSMUSG00000001349.5	Cnn1	4.9709193495118	3.68908976146662	31.719993258304	4.40304166370735
ENSMUSG00000001366.14	Fbxo9	705.605644657486	600.453509388188	1000.1416004584	858.761029677308
ENSMUSG00000001376.17	Vps50	723.95086849924	733.481265613785	729.481239778371	871.161079741355
ENSMUSG00000001380.7	Hars	1364.45258775879	1489.94140758655	2205.44667445749	1660.64202616052
ENSMUSG00000001383.9	Zmat2	545.508589534947	669.275214483419	1064.80164284963	925.790318385091
ENSMUSG00000001403.13	Ube2c	787.872487453995	1186.62679448353	2234.85472902548	1272.53804965891
ENSMUSG00000001415.10	Smg5	624.396303268889	539.351304027134	1005.50026043357	883.724104103995
ENSMUSG00000001416.13	Cct3	4314.39355832362	6259.06069457885	7309.45728209475	6088.4878211859
ENSMUSG00000001418.13	Glmp	875.181808324181	1424.46921986244	1446.82631436903	2065.88341030621
ENSMUSG00000001419.17	Mef2d	554.133278978538	679.183632895453	513.980194346852	501.489111937747
ENSMUSG00000001420.13	Tmem79	1.57078002867539	4.1205797604201	7.2727698247049	7.21564320074051
ENSMUSG00000001424.14	Snd1	1977.84408719812	2547.46045512366	2674.92011627537	2397.97744929842
ENSMUSG00000001435.15	Col18a1	662.476917124018	862.791967248538	1772.03389974412	1181.54763008749
ENSMUSG00000001436.15	Slc19a1	627.116710433716	826.849382118506	1115.61671134458	948.973145256465
ENSMUSG00000001440.5	Kpnb1	972.11999769211	1236.80044225307	1875.03965152091	1649.32722104426
ENSMUSG00000001441.13	Npepps	559.02415323446	665.655482851475	1004.75692990032	1082.61101055903
ENSMUSG00000001444.2	Tbx21	10.0124467176636	0	20.8791048241035	2.98400538741078
ENSMUSG00000001445.10	Mrpl10	589.820695176481	823.979071822918	897.813537190166	826.201945678395
ENSMUSG00000001467.5	Cyp51	3757.91075173165	4960.70635570555	6527.500691631	4288.92690013878
ENSMUSG00000001472.17	Tcf25	3508.05858954891	4080.18608523347	5329.49472821262	4300.20125324151
ENSMUSG00000001473.7	Tubb6	770.400984908098	1437.9970018145	1184.83993758374	2109.41738252138
ENSMUSG00000001482.15	Def8	568.51007164827	571.450799184425	968.785902390292	923.794945450157
ENSMUSG00000001493.9	Meox1	36.9904670923735	35.9657830220492	26.8289318732767	39.7227800610071
ENSMUSG00000001494.6	Sost	0	0	0.989480773768791	0
ENSMUSG00000001496.15	Nkx2-1	18.0621321935395	17.0459770515019	41.2754192768699	20.9319712781365
ENSMUSG00000001497.18	Pax9	0	0	2.84030147349268	7.34552836180703
ENSMUSG00000001504.10	Irx2	38.4287667404966	22.5348031076654	50.6080732922203	66.6126157307855
ENSMUSG00000001506.10	Col1a1	2183.13223794451	1874.40061637234	5832.84550085079	2032.63359685334
ENSMUSG00000001507.16	Itga3	83.3449054664273	164.679568761429	119.57934236213	232.516489084678
ENSMUSG00000001508.15	Sgca	1.35723298895262	4.76955640999801	5.09603742692319	2.96647846957049
ENSMUSG00000001510.8	Dlx3	0	2.99618681683276	0	9.94076265250384
ENSMUSG00000001517.14	Foxm1	455.871504861928	687.310931719446	1775.27693503194	799.077294896372
ENSMUSG00000001518.12	Itfg2	435.648386161711	575.13761578898	745.758831163703	722.510476376669
ENSMUSG00000001520.12	Nrip2	21.9312774236027	58.4923162368889	36.5605136557702	77.9152929305562
ENSMUSG00000001521.12	Tulp3	32.0430168653618	26.830731722526	189.686119463697	146.602387429226
ENSMUSG00000001524.14	Gtf2h4	229.544961420769	343.660767361168	478.008451307084	289.130504896897
ENSMUSG00000001525.10	Tubb5	6067.45769637674	9642.09853890799	12810.7007679831	6717.60729559651
ENSMUSG00000001542.7	Ell2	210.06704472824	125.523932494259	191.052756669445	305.545000716298
ENSMUSG00000001552.14	Jup	501.23120894177	548.111894521313	680.357637276365	580.471643891823
ENSMUSG00000001555.10	Fkbp10	504.725402303939	613.623234253127	1736.23335299261	913.367649016983
ENSMUSG00000001558.5	Klhl10	3.53146826994973	1.93594393397121	9.99810395340505	16.1328523111753
ENSMUSG00000001566.9	Mnx1	0	2.08348357148194	1.03619174750857	4.57079024497003
ENSMUSG00000001569.10	Nom1	429.418395511169	511.908188585865	684.561138070295	446.970437299514
ENSMUSG00000001576.15	Ergic1	2283.31136671353	2799.29834844091	4179.38103413629	2929.45897530779
ENSMUSG00000001583.13	Tnk1	0	0	1.97894673225638	0
ENSMUSG00000001588.12	Acap1	4.0029124730956	0	3.02782977479966	12.7811903240451
ENSMUSG00000001604.14	Tcea3	0.869213029503085	0	5.58914056338251	14.6645856832665
ENSMUSG00000001622.15	Csn3	0	0	0	0
ENSMUSG00000001627.12	Ifrd1	1374.35283888512	1834.62984624038	2079.01770249696	1916.54278574344
ENSMUSG00000001630.13	Stk38l	322.747444960898	412.266375433905	472.092192100129	373.274516005067
ENSMUSG00000001632.16	Brpf1	532.356044286359	530.916761209252	774.169993589417	598.520965757857
ENSMUSG00000001642.18	Akr1b3	926.982808945531	1538.93402781738	1425.49746931834	1708.01790279772
ENSMUSG00000001655.6	Hoxc13	0	0	13.9060840002409	15.897943200952
ENSMUSG00000001656.3	Hoxc11	0	0	0	0.99744126952231
ENSMUSG00000001657.7	Hoxc8	0	0	17.3047989960354	20.5406363697433
ENSMUSG00000001661.5	Hoxc6	0	0	4.9796479517315	9.91003888779261
ENSMUSG00000001663.10	Gstt1	86.0091405213454	94.1990456809132	258.828604966918	148.821533132067
ENSMUSG00000001665.11	Gstt3	18.8138953409189	16.0565469332157	21.3906593425377	33.7158948960089
ENSMUSG00000001666.8	Ddt	192.181075802383	266.288618232813	414.202545565939	318.052522341724
ENSMUSG00000001670.13	Tat	0	4.97675316063515	0	0
